tweet_id	notserious_unclear	focus	type	category	category2	main_category	about_suicide	set	ambiguous
1078258187021832192	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
805615166838702080	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
750770661040197632	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
358235218655707136	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
949354288727429120	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
661404926052995072	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
296126633352511488	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
1107824286541189120	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
319324011437907968	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
782778942214184960	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
1042083973395042304	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
593787805848969216	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
467705787121299456	1	0	0	off-topic	NA	irrelevant	0	basefrequency	exaggeration
820460926667227136	1	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
775508231934345216	1	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
1113906379511730176	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
875539632749912064	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
506957242772766720	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
320668371580485632	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
830532420306862080	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
1071118732813062144	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
1149866055533244416	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
792166039907815424	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
745716512116215808	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
440248543740461056	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
439904211707629568	1	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
461051942878195712	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
592920526512730112	1	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
953874041143570432	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
360768671678857216	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	metaphor
422466180058578944	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
352176734629658624	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
552561832259780608	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
861258662819450880	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
387136384214904832	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
934480674429591552	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
6693787910	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	metaphor
770995494327717888	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	metaphor
494484332761735168	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
328353414025187328	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	metaphor
360171713092259840	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
882451486093037568	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
925272980850118656	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	metaphor
354126133257707520	1	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
463028679183196160	1	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
483164814907572224	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	metaphor
635207407854055424	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1079456270246203392	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1230506703529168896	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
888681394620293120	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
929151387023192064	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1245134466919436288	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
677948831380709376	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
378622603620933632	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
984919052438028288	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1079371759948886016	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
487599952559099904	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
418803368664911872	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
368030550839537664	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
476973322509770752	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1111487949550436352	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
975894652430815232	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1155566835237965824	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
956336709792423936	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
790395173335367680	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
983873769486811136	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1002797023857262592	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
500062222224482304	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
474699650537385984	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1115378272290914304	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
982431547394490368	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
727247695207755776	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
584064870246584320	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
512249461423476736	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1190261955904167936	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
938821625650098176	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
874249332811280384	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
802553031371825152	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
912120920499740672	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1217590843462356992	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
544500806909976576	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
300114504132481024	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
388676469578166272	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
731838306892189696	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
920474020520386560	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
692993206158499840	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
600713356828385280	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
334808799791706112	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
575823202745774080	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
717902631381798912	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
397506219708915712	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
461942251669966848	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
354232195172405248	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
909146452588457984	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
949702978889494528	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
342070585276375040	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
481790063945461760	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
861127640840908800	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
600061015460605952	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
290843414579265536	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
798366093500780544	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
926995121916198912	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
438052083519193088	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
327620962260488192	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1051910549355855872	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1133310251120431104	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
631563967333150720	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
313016509020655616	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
428728754727583744	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
746550301365264384	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
355515654733963264	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
500696976263217152	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1002017221466607616	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
429832543018680320	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1187366879561768960	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
645993477663162368	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
832662003273588736	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
693180902076235776	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
766375309373472768	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
711243303627395072	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1247382300758663168	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1244647804770963456	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
1173439913372672000	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
389190669245243392	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
895876216321748992	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
456831312024719360	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
714593780498698240	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
708840220238675968	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
823459422026350592	1	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
895122551470424064	0	0	0	off-topic	NA	irrelevant	0	basefrequency	metaphor
923958188231102464	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	metaphor
725206323462287360	0	0	0	off-topic	suicidality1	irrelevant	0	reliability_testing_set2	suicidality1
349023510783467520	1	0	0	off-topic	suicidality1	irrelevant	0	reliability_testing_set2	suicidality1
451888082040545280	1	0	0	off-topic	suicidality1	irrelevant	0	reliability_testing_set2	suicidality1
787161765855363072	1	0	0	off-topic	suicidality1	irrelevant	0	reliability_testing_set2	suicidality1
754755568070385664	1	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	unclearifserious
416712094407729152	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
341949317709459456	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
566247969796943872	1	1	0	off-topic	suicide_other	irrelevant	0	reliability_testing_set1	
813635988698214400	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
464920882864214016	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
552552574852005888	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
832692566764171264	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
540573447450263552	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
599832324952305664	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
128004917347618816	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
997500068138799104	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
512815238802993152	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1041485439071399936	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
697371489264406528	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
295395930679676928	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
322521210808324096	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
595868920235569152	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
457376322470576128	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
831107788965306368	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
829547264427323392	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
792596962465964032	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
921112612129202176	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
515493226384723968	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
544746418850643968	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
664829094631227392	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1211707370474098688	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
485968881157431296	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
311261484229472256	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
1078402334517014528	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
407365943078051840	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
743140568470000000	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
311654939405475840	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
684732952803184640	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
993555225834409984	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
983069988566204416	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
447982122725556224	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
387560089718366208	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
407650188497408000	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
914218002194862080	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
511277523360284672	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
340729823049703424	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
346314023626764288	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
524062912756072448	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
355782199238344704	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
341017048274571264	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
942607245598167040	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
360350774192115712	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
1195084468660449280	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
724684224305991680	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
790256021994213376	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
597093464313049088	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
507715433143619584	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
431542094004371456	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
489919260051787776	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
316401645527371776	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
1169409980300242944	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
444174954322333696	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
766203115859156992	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
346902987505008640	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
441764005145612288	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
361924392130838528	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
483504328968527872	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
459754290341752832	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
349876077159657472	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
543425992535314432	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
374365047046164480	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
325207435398770688	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
414407030997540864	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
737122013156904960	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
762843008605691904	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
45546152938049536	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
417488024847798272	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
359947422425817088	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
402125469795229696	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
892781541004374016	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
970494522030477312	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
564805291506540544	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1245735015524323328	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
369748951433359360	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
645060271946379264	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
1003098499154628608	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
1000195586598023168	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
782823831027068928	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
568928054237491200	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
797153230845317120	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
513608736653737984	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
366922993814876160	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
611248665001336832	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
463307045631180800	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1032101023874211840	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
526077059060097024	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
634156459815600128	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
441339792161128448	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
547810187872964608	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
1018880796596285440	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
309790946013376512	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1068567046609342464	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
406096732930310144	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
319481993194766336	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
982048915167105024	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
555107783876415488	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
745126801144348672	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
832407385687760896	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
768098642653741056	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
342786898978304000	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
43094195161935872	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
451012894470057984	1	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
1082269654087815168	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
359863910641311744	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
890334011805118464	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
333334024464510976	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
588561807696076800	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
818140164518187008	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
613452754644643840	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
1221179196690485248	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
313872904385331200	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
971162074503172096	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
898282691673694208	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
444695637099941888	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
309216812665536512	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
379106417107406848	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
655205032242106368	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
862446449304457216	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
529465765494157312	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
1034309054045331456	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
1134300022021840896	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
29280502812	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
369971410107502592	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
605313288050720768	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
459925273224306688	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
324299332394295296	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
693075256760602624	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
511312658398576640	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
400734969372225536	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
399356287957213184	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
846183761377157120	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
430762563396440064	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
397913086125809664	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
862153045307609088	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
824838788182589440	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
566977132480700416	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
1167553289212370944	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
470372122846834688	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
1239247861377884160	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
844589218529730560	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
401807995920601088	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
1150762283397574656	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
310815510025609216	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
691312268705931264	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
646617754187927552	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
415258191598223360	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
339833504277876736	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
622315410600235008	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
547447976164360192	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
486868667959742464	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
765572056616349696	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
462362054918012928	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
102355789217411072	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
555659301939728384	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1217093094606135296	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
663687903566913536	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
528774760545533952	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
921885393011781632	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1095012167361785856	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
414075433752481792	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
572095031072436224	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
449773739886907392	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1159083148409495552	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
255128100919189504	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
351843927587958784	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
404006841879126016	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
392966597620404224	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
457240412948676608	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
567805890473234432	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
889650634991034368	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
408959266897551360	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1169724543574974464	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
716013247925776384	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
335387532516786176	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
531001039202582528	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
667827296732999936	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
451795474736230400	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
7279300692	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
579454639122173952	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
747299050509111296	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
747944795071451136	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
386809484754321408	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
748068960126459904	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
18528899747028992	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
870497831227871232	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1014387140036308992	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
403897988008783872	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
810832078962950144	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
872075639393615872	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
539632585781956608	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
577227887310307328	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
871871503112880128	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1183217286330454016	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set2	
838260321701744640	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
878529623885217792	0	0	0	off-topic	NA	irrelevant	0	intial_training_set_coded_on_CH	
833917080319594496	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
1157581461840642048	0	0	0	off-topic	NA	irrelevant	0	reliability_testing_set1	
